588.250	0.011
588.500	0.012
588.750	0.012
589.000	0.013
589.250	0.013
589.500	0.011
589.750	0.014
590.000	0.011
590.250	0.010
590.500	0.013
590.750	0.012
591.000	0.010
591.250	0.009
591.500	0.013
591.750	0.012
592.000	0.011
592.250	0.011
592.500	0.011
592.750	0.014
593.000	0.011
593.250	0.011
593.500	0.011
593.750	0.011
594.000	0.012
594.250	0.012
594.500	0.010
594.750	0.012
595.000	0.012
595.250	0.011
595.500	0.012
595.750	0.011
596.000	0.010
596.250	0.010
596.500	0.010
596.750	0.012
597.000	0.011
597.250	0.011
597.500	0.010
597.750	0.011
598.000	0.008
598.250	0.008
598.500	0.010
598.750	0.010
599.000	0.009
599.250	0.010
599.500	0.010
599.750	0.008
600.000	0.009
600.250	0.011
600.500	0.009
600.750	0.010
601.000	0.007
601.250	0.010
601.500	0.010
601.750	0.011
602.000	0.007
602.250	0.009
602.500	0.013
602.750	0.009
603.000	0.010
603.250	0.008
603.500	0.009
603.750	0.010
604.000	0.007
604.250	0.008
604.500	0.009
604.750	0.008
605.000	0.008
605.250	0.008
605.500	0.006
605.750	0.009
606.000	0.007
606.250	0.007
606.500	0.008
606.750	0.007
607.000	0.009
607.250	0.009
607.500	0.007
607.750	0.009
608.000	0.007
608.250	0.007
608.500	0.006
608.750	0.007
609.000	0.009
609.250	0.007
609.500	0.007
609.750	0.007
610.000	0.008
610.250	0.006
610.500	0.008
610.750	0.008
611.000	0.007
611.250	0.006
611.500	0.009
611.750	0.008
612.000	0.005
612.250	0.010
612.500	0.009
612.750	0.007
613.000	0.007
613.250	0.007
613.500	0.007
613.750	0.006
614.000	0.009
614.250	0.009
614.500	0.008
614.750	0.008
615.000	0.007
615.250	0.007
615.500	0.007
615.750	0.008
616.000	0.005
616.250	0.006
616.500	0.005
616.750	0.007
617.000	0.007
617.250	0.007
617.500	0.009
617.750	0.005
618.000	0.009
618.250	0.007
618.500	0.006
618.750	0.008
619.000	0.008
619.250	0.007
619.500	0.006
619.750	0.007
620.000	0.006
620.250	0.006
620.500	0.006
620.750	0.008
621.000	0.007
621.250	0.005
621.500	0.008
621.750	0.004
622.000	0.009
622.250	0.006
622.500	0.005
622.750	0.007
623.000	0.007
623.250	0.007
623.500	0.006
623.750	0.007
624.000	0.005
624.250	0.008
624.500	0.007
624.750	0.005
625.000	0.007
625.250	0.006
625.500	0.007
625.750	0.007
626.000	0.008
626.250	0.006
626.500	0.008
626.750	0.006
627.000	0.006
627.250	0.007
627.500	0.008
627.750	0.008
628.000	0.006
628.250	0.007
628.500	0.007
628.750	0.007
629.000	0.007
629.250	0.008
629.500	0.009
629.750	0.009
630.000	0.008
630.250	0.006
630.500	0.004
630.750	0.004
631.000	0.007
631.250	0.008
631.500	0.005
631.750	0.008
632.000	0.007
632.250	0.006
632.500	0.008
632.750	0.006
633.000	0.008
633.250	0.007
633.500	0.006
633.750	0.006
634.000	0.005
634.250	0.004
634.500	0.006
634.750	0.005
635.000	0.009
635.250	0.007
635.500	0.007
635.750	0.006
636.000	0.004
636.250	0.008
636.500	0.008
636.750	0.007
637.000	0.008
637.250	0.006
637.500	0.006
637.750	0.009
638.000	0.006
638.250	0.007
638.500	0.009
638.750	0.005
639.000	0.007
639.250	0.006
639.500	0.006
639.750	0.005
640.000	0.006
640.250	0.006
640.500	0.004
640.750	0.008
641.000	0.004
641.250	0.006
641.500	0.008
641.750	0.005
642.000	0.006
642.250	0.006
642.500	0.006
642.750	0.005
643.000	0.006
643.250	0.005
643.500	0.005
643.750	0.008
644.000	0.004
644.250	0.007
644.500	0.005
644.750	0.006
645.000	0.006
645.250	0.005
645.500	0.009
645.750	0.005
646.000	0.007
646.250	0.005
646.500	0.008
646.750	0.006
647.000	0.006
647.250	0.005
647.500	0.005
647.750	0.007
648.000	0.006
648.250	0.008
648.500	0.005
648.750	0.009
649.000	0.009
649.250	0.006
649.500	0.008
649.750	0.005
650.000	0.007
650.250	0.004
650.500	0.009
650.750	0.008
651.000	0.006
651.250	0.006
651.500	0.007
651.750	0.008
652.000	0.007
652.250	0.008
652.500	0.005
652.750	0.006
653.000	0.006
653.250	0.007
653.500	0.006
653.750	0.007
654.000	0.010
654.250	0.006
654.500	0.007
654.750	0.007
655.000	0.004
655.250	0.009
655.500	0.006
655.750	0.008
656.000	0.007
656.250	0.008
656.500	0.008
656.750	0.005
657.000	0.010
657.250	0.007
657.500	0.011
657.750	0.009
658.000	0.008
658.250	0.008
658.500	0.008
658.750	0.009
659.000	0.007
659.250	0.009
659.500	0.008
659.750	0.011
660.000	0.009
660.250	0.006
660.500	0.010
660.750	0.004
661.000	0.011
661.250	0.005
661.500	0.009
661.750	0.008
662.000	0.011
662.250	0.007
662.500	0.007
662.750	0.011
663.000	0.006
663.250	0.010
663.500	0.006
663.750	0.011
664.000	0.009
664.250	0.008
664.500	0.008
664.750	0.006
665.000	0.010
665.250	0.006
665.500	0.008
665.750	0.008
666.000	0.010
666.250	0.008
666.500	0.007
666.750	0.011
667.000	0.009
667.250	0.007
667.500	0.010
667.750	0.009
668.000	0.010
668.250	0.010
668.500	0.010
668.750	0.009
669.000	0.010
669.250	0.011
669.500	0.010
669.750	0.009
670.000	0.007
670.250	0.013
670.500	0.007
670.750	0.010
671.000	0.008
671.250	0.010
671.500	0.010
671.750	0.011
672.000	0.013
672.250	0.009
672.500	0.011
672.750	0.009
673.000	0.010
673.250	0.009
673.500	0.011
673.750	0.011
674.000	0.013
674.250	0.011
674.500	0.009
674.750	0.013
675.000	0.009
675.250	0.011
675.500	0.012
675.750	0.011
676.000	0.010
676.250	0.009
676.500	0.011
676.750	0.010
677.000	0.011
677.250	0.012
677.500	0.011
677.750	0.011
678.000	0.013
678.250	0.012
678.500	0.011
678.750	0.012
679.000	0.011
679.250	0.013
679.500	0.012
679.750	0.011
680.000	0.012
680.250	0.013
680.500	0.012
680.750	0.011
681.000	0.011
681.250	0.012
681.500	0.013
681.750	0.013
682.000	0.011
682.250	0.013
682.500	0.014
682.750	0.012
683.000	0.014
683.250	0.014
683.500	0.011
683.750	0.017
684.000	0.013
684.250	0.014
684.500	0.014
684.750	0.014
685.000	0.014
685.250	0.015
685.500	0.014
685.750	0.015
686.000	0.015
686.250	0.017
686.500	0.016
686.750	0.015
687.000	0.015
687.250	0.016
687.500	0.015
687.750	0.017
688.000	0.015
688.250	0.016
688.500	0.017
688.750	0.020
689.000	0.019
689.250	0.017
689.500	0.018
689.750	0.018
690.000	0.020
690.250	0.021
690.500	0.020
690.750	0.023
691.000	0.020
691.250	0.022
691.500	0.021
691.750	0.023
692.000	0.022
692.250	0.023
692.500	0.023
692.750	0.023
693.000	0.023
693.250	0.025
693.500	0.027
693.750	0.024
694.000	0.025
694.250	0.028
694.500	0.028
694.750	0.029
695.000	0.026
695.250	0.032
695.500	0.026
695.750	0.032
696.000	0.029
696.250	0.030
696.500	0.030
696.750	0.028
697.000	0.032
697.250	0.028
697.500	0.033
697.750	0.030
698.000	0.032
698.250	0.036
698.500	0.032
698.750	0.034
699.000	0.034
699.250	0.034
699.500	0.033
699.750	0.033
700.000	0.034
700.250	0.035
700.500	0.035
700.750	0.034
701.000	0.033
701.250	0.033
701.500	0.035
701.750	0.038
702.000	0.034
702.250	0.038
702.500	0.037
702.750	0.039
703.000	0.035
703.250	0.036
703.500	0.038
703.750	0.036
704.000	0.040
704.250	0.036
704.500	0.040
704.750	0.036
705.000	0.037
705.250	0.036
705.500	0.037
705.750	0.038
706.000	0.039
706.250	0.040
706.500	0.035
706.750	0.038
707.000	0.036
707.250	0.040
707.500	0.037
707.750	0.038
708.000	0.038
708.250	0.038
708.500	0.039
708.750	0.037
709.000	0.039
709.250	0.039
709.500	0.041
709.750	0.039
710.000	0.039
710.250	0.039
710.500	0.040
710.750	0.041
711.000	0.040
711.250	0.040
711.500	0.040
711.750	0.041
712.000	0.041
712.250	0.040
712.500	0.040
712.750	0.041
713.000	0.043
713.250	0.045
713.500	0.046
713.750	0.045
714.000	0.044
714.250	0.046
714.500	0.044
714.750	0.049
715.000	0.047
715.250	0.047
715.500	0.047
715.750	0.047
716.000	0.050
716.250	0.047
716.500	0.052
716.750	0.050
717.000	0.051
717.250	0.053
717.500	0.052
717.750	0.054
718.000	0.054
718.250	0.054
718.500	0.051
718.750	0.053
719.000	0.054
719.250	0.056
719.500	0.055
719.750	0.056
720.000	0.057
720.250	0.055
720.500	0.057
720.750	0.058
721.000	0.056
721.250	0.059
721.500	0.059
721.750	0.059
722.000	0.058
722.250	0.059
722.500	0.057
722.750	0.059
723.000	0.060
723.250	0.060
723.500	0.061
723.750	0.061
724.000	0.062
724.250	0.058
724.500	0.059
724.750	0.060
725.000	0.060
725.250	0.064
725.500	0.061
725.750	0.063
726.000	0.063
726.250	0.064
726.500	0.062
726.750	0.062
727.000	0.065
727.250	0.065
727.500	0.066
727.750	0.065
728.000	0.069
728.250	0.069
728.500	0.068
728.750	0.071
729.000	0.072
729.250	0.072
729.500	0.072
729.750	0.075
730.000	0.078
730.250	0.078
730.500	0.079
730.750	0.080
731.000	0.084
731.250	0.085
731.500	0.086
731.750	0.091
732.000	0.092
732.250	0.094
732.500	0.094
732.750	0.098
733.000	0.101
733.250	0.104
733.500	0.106
733.750	0.111
734.000	0.112
734.250	0.115
734.500	0.118
734.750	0.119
735.000	0.126
735.250	0.125
735.500	0.131
735.750	0.134
736.000	0.138
736.250	0.144
736.500	0.145
736.750	0.150
737.000	0.153
737.250	0.159
737.500	0.162
737.750	0.167
738.000	0.173
738.250	0.177
738.500	0.181
738.750	0.187
739.000	0.192
739.250	0.196
739.500	0.201
739.750	0.209
740.000	0.213
740.250	0.216
740.500	0.221
740.750	0.228
741.000	0.232
741.250	0.236
741.500	0.242
741.750	0.248
742.000	0.252
742.250	0.255
742.500	0.260
742.750	0.263
743.000	0.266
743.250	0.271
743.500	0.268
743.750	0.271
744.000	0.274
744.250	0.274
744.500	0.276
744.750	0.276
745.000	0.276
745.250	0.277
745.500	0.277
745.750	0.273
746.000	0.273
746.250	0.272
746.500	0.270
746.750	0.268
747.000	0.266
747.250	0.264
747.500	0.259
747.750	0.259
748.000	0.254
748.250	0.252
748.500	0.251
748.750	0.244
749.000	0.246
749.250	0.241
749.500	0.239
749.750	0.237
750.000	0.234
750.250	0.233
750.500	0.229
750.750	0.231
751.000	0.225
751.250	0.227
751.500	0.221
751.750	0.217
752.000	0.216
752.250	0.214
752.500	0.212
752.750	0.210
753.000	0.210
753.250	0.203
753.500	0.204
753.750	0.203
754.000	0.200
754.250	0.199
754.500	0.195
754.750	0.196
755.000	0.192
755.250	0.192
755.500	0.187
755.750	0.187
756.000	0.186
756.250	0.183
756.500	0.184
756.750	0.180
757.000	0.181
757.250	0.174
757.500	0.174
757.750	0.173
758.000	0.170
758.250	0.171
758.500	0.171
758.750	0.167
759.000	0.166
759.250	0.165
759.500	0.162
759.750	0.160
760.000	0.160
760.250	0.158
760.500	0.158
760.750	0.155
761.000	0.154
761.250	0.153
761.500	0.151
761.750	0.152
762.000	0.150
762.250	0.149
762.500	0.148
762.750	0.146
763.000	0.145
763.250	0.144
763.500	0.142
763.750	0.144
764.000	0.141
764.250	0.143
764.500	0.142
764.750	0.141
765.000	0.140
765.250	0.141
765.500	0.143
765.750	0.140
766.000	0.142
766.250	0.141
766.500	0.141
766.750	0.142
767.000	0.141
767.250	0.143
767.500	0.141
767.750	0.143
768.000	0.143
768.250	0.147
768.500	0.146
768.750	0.145
769.000	0.149
769.250	0.148
769.500	0.150
769.750	0.151
770.000	0.154
770.250	0.155
770.500	0.157
770.750	0.160
771.000	0.159
771.250	0.163
771.500	0.163
771.750	0.168
772.000	0.172
772.250	0.174
772.500	0.177
772.750	0.178
773.000	0.181
773.250	0.184
773.500	0.188
773.750	0.187
774.000	0.193
774.250	0.194
774.500	0.198
774.750	0.199
775.000	0.203
775.250	0.204
775.500	0.206
775.750	0.209
776.000	0.212
776.250	0.215
776.500	0.220
776.750	0.222
777.000	0.223
777.250	0.224
777.500	0.228
777.750	0.225
778.000	0.231
778.250	0.234
778.500	0.234
778.750	0.238
779.000	0.239
779.250	0.243
779.500	0.241
779.750	0.243
780.000	0.244
780.250	0.246
780.500	0.246
780.750	0.246
781.000	0.247
781.250	0.244
781.500	0.252
781.750	0.250
782.000	0.247
782.250	0.251
782.500	0.251
782.750	0.249
783.000	0.249
783.250	0.252
783.500	0.249
783.750	0.250
784.000	0.251
784.250	0.250
784.500	0.251
784.750	0.248
785.000	0.251
785.250	0.248
785.500	0.250
785.750	0.249
786.000	0.248
786.250	0.248
786.500	0.248
786.750	0.250
787.000	0.249
787.250	0.251
787.500	0.252
787.750	0.254
788.000	0.253
788.250	0.255
788.500	0.260
788.750	0.258
789.000	0.263
789.250	0.263
789.500	0.268
789.750	0.272
790.000	0.272
790.250	0.279
790.500	0.278
790.750	0.283
791.000	0.285
791.250	0.289
791.500	0.294
791.750	0.295
792.000	0.302
792.250	0.309
792.500	0.314
792.750	0.318
793.000	0.327
793.250	0.333
793.500	0.341
793.750	0.348
794.000	0.354
794.250	0.363
794.500	0.372
794.750	0.381
795.000	0.387
795.250	0.396
795.500	0.408
795.750	0.418
796.000	0.431
796.250	0.439
796.500	0.455
796.750	0.468
797.000	0.482
797.250	0.496
797.500	0.508
797.750	0.527
798.000	0.543
798.250	0.563
798.500	0.582
798.750	0.604
799.000	0.625
799.250	0.651
799.500	0.671
799.750	0.695
800.000	0.723
800.250	0.750
800.500	0.778
800.750	0.808
801.000	0.837
801.250	0.871
801.500	0.898
801.750	0.929
802.000	0.962
802.250	0.996
802.500	1.033
802.750	1.063
803.000	1.095
803.250	1.129
803.500	1.162
803.750	1.193
804.000	1.228
804.250	1.263
804.500	1.295
804.750	1.325
805.000	1.353
805.250	1.389
805.500	1.417
805.750	1.447
806.000	1.472
806.250	1.501
806.500	1.526
806.750	1.547
807.000	1.569
807.250	1.598
807.500	1.616
807.750	1.640
808.000	1.657
808.250	1.668
808.500	1.687
808.750	1.706
809.000	1.720
809.250	1.736
809.500	1.743
809.750	1.751
810.000	1.761
810.250	1.766
810.500	1.763
810.750	1.771
811.000	1.773
811.250	1.760
811.500	1.762
811.750	1.758
812.000	1.747
812.250	1.730
812.500	1.717
812.750	1.705
813.000	1.688
813.250	1.675
813.500	1.654
813.750	1.632
814.000	1.612
814.250	1.586
814.500	1.562
814.750	1.541
815.000	1.513
815.250	1.490
815.500	1.461
815.750	1.438
816.000	1.405
816.250	1.376
816.500	1.348
816.750	1.315
817.000	1.288
817.250	1.254
817.500	1.227
817.750	1.196
818.000	1.165
818.250	1.133
818.500	1.101
818.750	1.073
819.000	1.041
819.250	1.012
819.500	0.979
819.750	0.952
820.000	0.919
820.250	0.892
820.500	0.862
820.750	0.835
821.000	0.807
821.250	0.777
821.500	0.752
821.750	0.726
822.000	0.699
822.250	0.674
822.500	0.647
822.750	0.625
823.000	0.602
823.250	0.580
823.500	0.556
823.750	0.536
824.000	0.516
824.250	0.495
824.500	0.474
824.750	0.457
825.000	0.439
825.250	0.422
825.500	0.403
825.750	0.387
826.000	0.372
826.250	0.356
826.500	0.340
826.750	0.327
827.000	0.312
827.250	0.300
827.500	0.288
827.750	0.275
828.000	0.264
828.250	0.253
828.500	0.242
828.750	0.231
829.000	0.220
829.250	0.213
829.500	0.203
829.750	0.196
830.000	0.184
830.250	0.181
830.500	0.175
830.750	0.169
831.000	0.166
831.250	0.159
831.500	0.153
831.750	0.145
832.000	0.140
832.250	0.132
832.500	0.128
832.750	0.124
833.000	0.119
833.250	0.112
833.500	0.105
833.750	0.105
834.000	0.098
834.250	0.096
834.500	0.091
834.750	0.088
835.000	0.086
835.250	0.080
835.500	0.079
835.750	0.075
836.000	0.072
836.250	0.068
836.500	0.066
836.750	0.065
837.000	0.061
837.250	0.061
837.500	0.055
837.750	0.055
838.000	0.051
838.250	0.054
838.500	0.049
838.750	0.045
839.000	0.047
839.250	0.043
839.500	0.044
839.750	0.043
840.000	0.042
840.250	0.040
840.500	0.037
840.750	0.038
841.000	0.035
841.250	0.036
841.500	0.034
841.750	0.037
842.000	0.032
842.250	0.028
842.500	0.029
842.750	0.029
843.000	0.029
843.250	0.028
843.500	0.028
843.750	0.026
844.000	0.027
844.250	0.026
844.500	0.026
844.750	0.025
845.000	0.024
845.250	0.024
845.500	0.022
845.750	0.023
846.000	0.023
846.250	0.022
846.500	0.021
846.750	0.020
847.000	0.020
847.250	0.020
847.500	0.022
847.750	0.020
848.000	0.018
848.250	0.020
848.500	0.017
848.750	0.019
849.000	0.017
849.250	0.016
849.500	0.016
849.750	0.017
850.000	0.017
850.250	0.014
850.500	0.016
850.750	0.013
851.000	0.014
851.250	0.014
851.500	0.015
851.750	0.014
852.000	0.013
852.250	0.013
852.500	0.012
852.750	0.013
853.000	0.013
853.250	0.011
853.500	0.013
853.750	0.010
854.000	0.011
854.250	0.008
854.500	0.011
854.750	0.010
855.000	0.011
855.250	0.011
855.500	0.011
855.750	0.009
856.000	0.009
856.250	0.009
856.500	0.010
856.750	0.007
857.000	0.009
857.250	0.010
857.500	0.008
857.750	0.006
858.000	0.009
858.250	0.007
858.500	0.009
858.750	0.008
859.000	0.009
859.250	0.007
859.500	0.007
859.750	0.006
860.000	0.006
860.250	0.007
860.500	0.007
860.750	0.007
861.000	0.006
861.250	0.010
861.500	0.007
861.750	0.005
862.000	0.006
862.250	0.007
862.500	0.007
862.750	0.006
863.000	0.007
863.250	0.005
863.500	0.007
863.750	0.007
864.000	0.004
864.250	0.005
864.500	0.004
864.750	0.006
865.000	0.005
865.250	0.005
865.500	0.006
865.750	0.005
866.000	0.006
866.250	0.003
866.500	0.009
866.750	0.007
867.000	0.005
867.250	0.005
867.500	0.004
867.750	0.005
868.000	0.004
868.250	0.007
868.500	0.004
868.750	0.003
869.000	0.006
869.250	0.006
869.500	0.004
869.750	0.004
870.000	0.007
870.250	0.005
870.500	0.005
870.750	0.004
871.000	0.005
871.250	0.004
871.500	0.004
871.750	0.003
872.000	0.004
872.250	0.006
872.500	0.004
872.750	0.004
873.000	0.005
873.250	0.003
873.500	0.007
873.750	0.003
874.000	0.005
874.250	0.003
874.500	0.006
874.750	0.004
875.000	0.005
875.250	0.005
875.500	0.005
875.750	0.005
876.000	0.003
876.250	0.005
876.500	0.007
876.750	0.007
877.000	0.005
877.250	0.006
877.500	0.003
877.750	0.005
878.000	0.004
878.250	0.004
878.500	0.005
878.750	0.004
879.000	0.005
879.250	0.005
879.500	0.001
879.750	0.006
880.000	0.003
880.250	0.002
880.500	0.005
880.750	0.004
881.000	0.007
881.250	0.003
881.500	0.002
881.750	0.004
882.000	0.003
882.250	0.005
882.500	0.002
882.750	0.005
883.000	0.004
883.250	0.007
883.500	0.001
883.750	0.002
884.000	0.003
884.250	0.004
884.500	0.004
884.750	0.003
885.000	0.004
885.250	0.002
885.500	0.003
885.750	0.003
886.000	0.002
886.250	0.004
886.500	0.005
886.750	0.002
887.000	0.003
887.250	0.003
887.500	0.003
887.750	0.003
888.000	0.002
888.250	0.001
888.500	0.005
888.750	0.004
889.000	0.003
889.250	0.004
889.500	0.002
889.750	0.004
890.000	0.004
890.250	0.003
890.500	0.003
890.750	0.006
891.000	0.006
891.250	0.002
891.500	0.005
891.750	0.004
892.000	0.003
892.250	0.000
892.500	0.000
892.750	0.003
893.000	0.004
893.250	0.005
893.500	0.003
893.750	0.003
894.000	0.004
894.250	0.003
894.500	0.003
894.750	0.003
895.000	0.003
895.250	0.002
895.500	0.005
895.750	0.002
896.000	0.003
896.250	0.003
896.500	0.002
896.750	0.002
897.000	0.000
897.250	0.006
897.500	0.003
897.750	0.004
898.000	0.002
898.250	0.002
898.500	0.003
898.750	0.002
899.000	0.002
899.250	0.003
899.500	0.005
899.750	0.003
900.000	0.003
900.250	0.001
900.500	0.003
900.750	0.003
901.000	0.004
901.250	0.002
901.500	0.001
901.750	0.004
902.000	0.004
902.250	0.003
902.500	0.004
902.750	0.003
903.000	0.003
903.250	0.002
903.500	0.000
903.750	0.003
904.000	0.003
904.250	0.002
904.500	0.002
904.750	0.002
905.000	0.002
905.250	0.003
905.500	0.001
905.750	0.002
906.000	0.003
906.250	0.002
906.500	0.002
906.750	0.001
907.000	0.003
907.250	0.003
907.500	0.003
907.750	0.005
908.000	0.001
908.250	0.004
908.500	0.003
908.750	0.002
909.000	0.003
909.250	-0.000
909.500	0.004
909.750	0.003
910.000	0.003
910.250	0.003
910.500	0.004
910.750	0.003
911.000	0.002
911.250	0.001
911.500	0.003
911.750	0.006
912.000	0.003
912.250	0.002
912.500	0.002
912.750	0.002
913.000	0.004
913.250	0.002
913.500	0.003
913.750	0.004
